"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"6:02:19.7364666 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7364869 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7365157 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7365442 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"6:02:19.7365843 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"6:02:19.7366091 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent","SUCCESS",""
"6:02:19.7366307 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC\DisplayName","NAME NOT FOUND","Length: 144"
"6:02:19.7366519 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC\DisplayVersion","NAME NOT FOUND","Length: 144"
"6:02:19.7366722 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7366925 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7367128 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7367444 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\WIC","SUCCESS",""
"6:02:19.7368645 AM","stub.exe","11368","Thread Create","","SUCCESS","Thread ID: 13428"
"6:02:19.7391465 AM","stub.exe","11368","TCP Connect","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 0, mss: 1460, sackopt: 0, tsopt: 0, wsopt: 0, rcvwin: 64240, rcvwinscale: 0, sndwinscale: 0, seqnum: 0, connid: 0"
"6:02:19.7445954 AM","stub.exe","11368","TCP Receive","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 12, seqnum: 0, connid: 0"
"6:02:19.7447319 AM","stub.exe","11368","TCP Send","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 40, startime: 143628, endtime: 143628, seqnum: 0, connid: 0"
"6:02:19.7449809 AM","stub.exe","11368","TCP Receive","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"6:02:19.7451283 AM","stub.exe","11368","TCP Send","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 550, startime: 143628, endtime: 143628, seqnum: 0, connid: 0"
"6:02:19.7455571 AM","stub.exe","11368","TCP Receive","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 1024, seqnum: 0, connid: 0"
"6:02:19.7457464 AM","stub.exe","11368","Thread Exit","","SUCCESS","Thread ID: 13428, User Time: 0.0000000, Kernel Time: 0.0000000"
"6:02:19.7633293 AM","stub.exe","11368","TCP Disconnect","admin-PC.bgu.ac.il:49493 -> ADMIN-PC:1604","SUCCESS","Length: 0, seqnum: 0, connid: 0"
