"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:15:44.3670781 AM","stub.exe","2304","RegSetInfoKey","HKCU\Network","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.3670847 AM","stub.exe","2304","RegCloseKey","HKCU","SUCCESS",""
"4:15:44.3670923 AM","stub.exe","2304","RegQueryKey","HKCU\Network","SUCCESS","Query: Full, SubKeys: 0, Values: 0"
"4:15:44.3670999 AM","stub.exe","2304","RegQueryKeySecurity","HKCU\Network","BUFFER TOO SMALL",""
"4:15:44.3671069 AM","stub.exe","2304","RegCloseKey","HKCU\Network","SUCCESS",""
"4:15:44.3671299 AM","stub.exe","2304","ReadFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Offset: 34,816, Length: 24,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:15:44.3762309 AM","stub.exe","2304","CreateFile","\\vboxsrv\SharedWithVM\","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3763358 AM","stub.exe","2304","QueryBasicInformationFile","\\vboxsrv\SharedWithVM\","SUCCESS","CreationTime: 3/30/2014 1:53:06 AM, LastAccessTime: 3/30/2014 1:53:17 AM, LastWriteTime: 3/30/2014 1:53:06 AM, ChangeTime: 3/30/2014 1:53:06 AM, FileAttributes: D"
"4:15:44.3763470 AM","stub.exe","2304","CloseFile","\\vboxsrv\SharedWithVM\","SUCCESS",""
"4:15:44.3765452 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3765798 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.3765868 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.3766877 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3767004 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.3767062 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.3767635 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3767877 AM","stub.exe","2304","WriteFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:15:44.3768032 AM","stub.exe","2304","SetEndOfFileInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","EndOfFile: 86"
"4:15:44.3768126 AM","stub.exe","2304","CreateFileMapping","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","SyncType: SyncTypeOther"
"4:15:44.3768301 AM","stub.exe","2304","CreateFileMapping","C:\Users\admin\AppData\Roaming\script.bat","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"4:15:44.3768368 AM","stub.exe","2304","QueryStandardInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","AllocationSize: 88, EndOfFile: 86, NumberOfLinks: 1, DeletePending: False, Directory: False"
"4:15:44.3768865 AM","stub.exe","2304","QuerySecurityFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Information: Owner, Group, DACL, SACL, Label"
"4:15:44.3768953 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.3770159 AM","stub.exe","2304","CreateFile","C:\Windows\AppPatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3770738 AM","stub.exe","2304","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 4,075,520, EndOfFile: 4,075,336, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:15:44.3770820 AM","stub.exe","2304","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"4:15:44.3770872 AM","stub.exe","2304","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 4,075,520, EndOfFile: 4,075,336, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:15:44.3770984 AM","stub.exe","2304","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther"
"4:15:44.3771126 AM","stub.exe","2304","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 4,075,520, EndOfFile: 4,075,336, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:15:44.3771742 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
